Character,Word Count
ALDO,206
ARZT,20
CAB DRIVER,27
CLAIRE,436
DETECTIVE RASMUSSEN,42
DETECTIVE RASMUSSEN.,5
DOCTOR GOODSPEED,185
DOGEN,103
HURLEY,63
JACK,438
JIN,119
JUSTIN,57
KATE,615
LENNON,270
MAN,4
MARSHAL,24
MILES,53
MRS. BASKUM,56
NURSE,35
NURSE 2,13
PA VOICE,7
REPAIRMAN,77
SAWYER,219
SAYID,187
TEMPLE LEADER,124
