Character,Word Count
ARZT,91
BEN,130
BERNARD,38
BLACK-TSA-AGENT,19
BOONE,121
BRAM,35
CAB-DRIVER,8
CHARLIE,18
CINDY,183
CLAIRE,6
CUSTOMS-AGENT,77
DESMOND,76
DOGEN,112
EMPLOYEE,17
FEMALE-CUSTOMS-AGENT,28
FROGURT,16
HURLEY,641
ILANA,19
JACK,677
JACOB,123
JIN,169
JULIET,112
KATE,316
LAPIDUS,77
LENNON,237
LOCKE,598
MARS,140
MILES,193
NORRIS,103
OCEANIC-MALE,104
RANDOM-LADY,11
RANDOM-OTHER,10
RICHARD,163
ROSE,65
SAWYER,606
SAYID,66
SUN,16
TSA-AGENT-ON-RADIO,18
