Character,Word Count
AVA,117
CHARLES,102
CHARLOTTE,205
CINDY,17
CLAIRE,71
JIN,45
KATE,188
LAURA,30
LIAM,28
LOCKE,673
MAN,13
MILES,250
OFFICER,11
POLICE OFFICER,5
SAWYER,1446
SAYID,14
WIDMORE,92
ZOE,225
