Character,Word Count
ANA LUCIA,135
BERNARD,42
CARMEN,158
CHARLIE,390
CLAIRE,36
GAS STATION CLERK,7
HURLEY,924
JACK,156
JIN,28
JOHNNY,310
KATE,108
LEADER,26
LIBBY,26
LOCKE,221
LOTTO OFFICIAL,14
MARY JO,27
MICHAEL,92
RANDY,121
ROSE,223
SAWYER,235
SAYID,140
SHANNON,7
STARLA,69
SUN,3
