Character,Word Count
ANA,33
BANE,99
CHARLIE,24
CLAIRE,40
COOPER,248
FATHER CHUCK,72
GALE,440
HELEN,211
HURLEY,86
JACK,403
KATE,112
LIBBY,44
LOCKE,802
LOUDSPEAKER VOICE,31
NADIA,23
SAWYER,314
SAYID,137
