Character,Word Count
ANA,71
CHARLIE,134
Charlie,4
DAVE,1039
DR. BROOKS,414
EKO,39
GALE,285
HURLEY,1173
JACK,105
KATE,70
LENNY,5
LIBBY,412
LOCKE,167
NURSE,12
REDSHIRT #1,25
REDSHIRT #2,10
SAWYER,248
SAYID,197
SUN,6
