Character,Word Count
ATTORNEY,238
CHARLIE,73
CLAIRE,40
DESMOND,329
HURLEY,25
JACK,50
JIN,2
KATE,35
LIZZY,210
LOCKE,289
MICHAEL,778
SAWYER,474
SUSAN,277
WALT,4
