Character,Word Count
CHARLIE,473
CLAIRE,67
DANIEL,303
DESMOND,1343
DOCTOR,59
DRIVER,6
ELOISE,247
GEORGE,193
HURLEY,30
JACK,30
JIN,37
LAWYER,22
MAN,28
NURSE,17
PENNY,79
RECEPTIONIST,18
SAYID,22
SEAMUS,104
SIMMONS,3
TECHNICIAN,107
UNKNOWN TECHNICIAN,16
UNKNOWN VOICE,5
WAITER,2
WIDMORE,655
WIDMORE'S MAN,12
WOMAN,5
ZOE,126
