Character,Word Count
BEN,164
CARMEN,80
CASHIER,20
CHANG,151
DESMOND,335
DR. BROOKS,94
HURLEY,1092
ILANA,165
JACK,203
KATE,16
LAPIDUS,10
LIBBY,316
LOCKE,514
MAN,7
MICHAEL,99
MILES,52
RICHARD,279
SAWYER,70
SAYID,53
WAITER,17
WOMAN,4
