Character,Word Count
BEN,19
CABBIE,10
CINDY,26
CLAIRE,146
DOCTOR,30
DOGEN,385
EVA,35
ILANA,42
JIN,3
KATE,179
KEAMY,216
LAPIDUS,33
LENNON,167
LOCKE,204
MILES,218
NADIA,176
OMAR,37
OMER,201
RANDOM-OTHER,3
SAM,26
SAYID,679
SUN,8
