Character,Word Count
ANA LUCIA,689
BERNARD,63
BIG MIKE,123
CAPTAIN,213
CHARLIE,31
EKO,137
HURLEY,29
JACK,345
JASON,4
KATE,204
LIBBY,102
LOCKE,87
MATTHEW,85
MICHAEL,173
POLICE RADIO VOICE,22
RAGGS,68
ROSE,55
SAYID,153
SHAWNA,34
SUN,12
TRAVIS,28
