Character,Word Count
ANA,630
CAPTAIN,195
CHRISTIAN,408
GALE,246
HURLEY,311
JACK,403
KATE,87
LIBBY,164
LINDSEY,23
LOCKE,219
MICHAEL,329
PARTNER,6
SAWYER,280
SAYID,79
