Character,Word Count
AIRPORT PA,12
ANNOUNCER,13
ARZT,171
BEN,65
BILLY DEE,53
BOONE,66
CHARLIE,186
DESMOND,64
ETHAN,80
HURLEY,563
JACK,77
JIN,11
JULIET,72
KATE,38
LOCKE,152
NIKKI,952
PAULO,400
SAWYER,604
SHANNON,107
SUN,133
ZUKERMAN,164
