Character,Word Count
AGENT FREEDMAN,35
ANOTHER VOICE,2
BEN,616
CASSIDY,67
CHARLIE,41
CLAIRE,28
DESMOND,126
GUARD,5
HURLEY,15
JACK,304
JASON,22
JULIET,262
KATE,277
MATTHEW,8
MUNSON,110
PAULO,45
PICKETT,113
PRISON TOUGH,54
SAWYER,1064
TOM,93
VOICE,23
WARDEN HARRIS,112
