Character,Word Count
ALDO,86
ALEX,198
ALPERT,365
BEN,81
DIANA,38
EDMUND,266
ETHAN,12
IVAN,8
JACK,547
JULIET,750
KARL,23
KATE,282
MORGUE EMPLOYEE,17
PICKETT,96
RACHEL,159
SAWYER,270
SHERRY,16
TOM,152
WOMAN,3
