Character,Word Count
BOONE,79
BRIAN,287
CHARLIE,265
HURLEY,59
JACK,103
KATE,72
LOCKE,358
MAN,5
MICHAEL,1811
NANNY,50
NURSE,58
SAWYER,115
SAYID,151
SHANNON,98
SUN,6
SUSAN,555
WALT,405
