Character,Word Count
ARLENE,49
BOONE,80
CHARLIE,677
CLAIRE,1260
ETHAN,68
HURLEY,592
JACK,555
KATE,73
LAWYER,98
LOCKE,71
MALKIN,412
MICHAEL,19
RACHEL,68
SAWYER,37
SAYID,32
SHANNON,36
THOMAS,368
