Character,Word Count
BARTENDER,7
CHARLIE,116
CHRISTIAN SHEPHARD,295
CLAIRE,40
DUCKETT,130
HIBBS,286
HURLEY,113
JACK,208
KATE,521
LAURENCE,134
LOCKE,245
MARY,107
MARY JO,24
SAWYER,926
SAWYER'S FATHER,4
SAYID,208
YOUNG SAWYER,8
