Character,Word Count
BOONE,677
COOPER,365
EDDIE,86
EMILY,155
FRAINEY,113
HURLEY,12
JACK,428
JIN,18
KATE,140
KID,8
LOCKE,1133
MAN,8
MICHAEL,57
NURSE,56
RADIO VOICE,17
SAWYER,257
SUN,21
