Character,Word Count
BOONE,146
CHARLIE,262
CHRISTIAN SHEPHARD,107
CLAIRE,217
HURLEY,45
JACK,1152
JIN,9
KATE,514
MARC,86
MICHAEL,70
MINISTER,16
SARAH,236
SAWYER,80
SAYID,54
SHANNON,113
SUN,182
TUX SHOP OWNER,4
