Character,Word Count
AGENT,30
BOONE,190
CHARLIE,302
CHRISTIAN SHEPHARD,163
CLAIRE,195
HOTEL MANAGER,107
HURLEY,100
JACK,795
JIN,34
KATE,312
LOCKE,313
MARGO,109
MEATHEAD,24
MEDICAL EXAMINER,39
MICHAEL,35
SAWYER,183
SAYID,95
SHANNON,68
SUN,41
WALT,19
YOUNG JACK,11
