Character,Word Count
CHARLIE,371
HURLEY,67
INTERIOR DECORATOR,59
"INTERIOR DECORATOR,",9
JACK,609
JIN,208
KATE,238
LOCKE,351
MICHAEL,490
SAWYER,158
SAYID,214
SUN,260
WALT,82
