Character,Word Count
BEST FRIEND,27
BOONE,93
CHARLIE,27
CLAIRE,8
FATHER,63
HAN,109
HURLEY,93
JACK,148
JIN,338
KATE,69
LOCKE,270
MICHAEL,462
MR. PAIK,124
SAWYER,167
SAYID,158
SHANNON,185
SUN,368
WALT,113
WHITE SUIT,39
