Character,Word Count
BOONE,158
CHARLIE,1118
HURLEY,222
JACK,532
JIN,20
KATE,397
LIAM,465
LOCKE,308
MICHAEL,297
PRIEST,41
SAWYER,346
SAYID,312
SCOTT,3
SHANNON,35
STEVE,3
SUN,14
WALT,21
