Character,Word Count
BOONE,72
CHARLIE,953
CLAIRE,278
ETHAN,58
FRANK,119
HURLEY,95
JACK,445
JIN,38
KATE,85
LOCKE,382
LUCY,397
MICHAEL,4
SAWYER,135
SAYID,185
SEVERAL PEOPLE,2
SHANNON,17
SUN,29
TOMMY,264
VOICE,14
WALT,7
