Character,Word Count
BUSINESSMAN 1,5
BUSINESSMAN 2,6
CHARLIE,293
DESMOND,319
HURLEY,173
JACK,68
JIN,259
JULIET,581
KATE,104
MIKHAIL,228
MR. KWON,111
MR. PAIK,75
PARACHUTIST,49
SECRETARY,10
SUN,815
WOMAN,127
