Character,Word Count
CASSIDY,412
CHARLIE,19
CLAIRE,28
DESMOND,48
DIANE,154
EDWARD MARS,4
FEDERAL AGENT,4
HURLEY,378
JACK,58
JOHNNY,23
JULIET,519
KATE,873
LOCKE,98
MAN,55
MARS,28
SAWYER,385
SAYID,32
TRUCK DRIVER,26
