Character,Word Count
ACHARA,234
ALEX,160
BEN,92
CHET,32
CINDY,37
ISABEL,271
JACK,847
JULIET,160
KARL,134
KATE,220
SAWYER,475
THAI BOY,17
THAI MAN,6
TOM,141
