Character,Word Count
ALEX,67
BEN,119
DESMOND,3
FEMALE VOICE,4
IVAN,11
JACK,527
JASON,6
JULIET,189
KATE,749
KEVIN,201
LOCKE,207
MAN,58
MARSHAL,86
NIKKI,12
PICKETT,309
PRIEST,69
SAWYER,230
SAYID,71
SUZANNE,71
TOM,58
