Character,Word Count
CARMEN,185
CHARLIE,183
CLAIRE,10
DANIELLE,22
DAVID,486
DESMOND,41
HURLEY,1266
JIN,38
KATE,408
LOCKE,57
LYNN,122
NIKKI,15
PAULO,44
RANDY,35
SAWYER,549
SAYID,77
SUN,42
TRICIA,176
YOUNG HURLEY,53
