Character,Word Count
BOONE,154
CHARLIE,660
CLAIRE,48
DESMOND,116
EDDIE,442
EKO,26
HURLEY,273
JAN,93
KIM,12
LOCKE,1013
MIKE,128
NIKKI,20
PAULO,15
SHERIFF,46
