Character,Word Count
AARON,4
BAILIFF,91
BEARDED MAN IN CROWD,4
BEN,182
CHARLOTTE,83
CLAIRE,143
DANIEL,25
DIANE,99
DUNCAN,514
HURLEY,63
JACK,316
JIN,36
JUDGE,182
JUDGE GALZETHRON,11
JULIET,19
KATE,750
LOCKE,441
MELISSA,173
MILES,324
NANNY,24
REGINA,29
SAWYER,620
SUN,64
TV,6
