Character,Word Count
ALEX,32
AUTOMATED FEMALE VOICE,6
BAKIR,18
BEN,994
BERNARD,60
CHARLOTTE,7
CLAIRE,27
DANIEL,131
DISTANT VOICE,3
DOORMAN,21
DOUG,10
GRAY,12
HURLEY,119
JACK,125
JULIET,7
KATE,73
KEAMY,169
LOCKE,266
MILES,81
NARJISS,38
RED,13
SAWYER,450
SAYID,134
SUBTITLE,9
WIDMORE,167
