Character,Word Count
ALEX,8
BEN,262
CAR RADIO,33
CHARLOTTE,298
CLAIRE,24
DANIEL,461
DANIELLE,6
FEMALE OPERATOR,33
FRANK,274
GARDNER,34
HURLEY,73
JACK,215
JULIET,83
KARL,12
KATE,151
LOCKE,352
MALE VOICE,26
MAN 1,69
MAN 2,17
MATTHEW,85
MILES,488
MINKOWSKI,21
NAOMI,99
NEWSCASTER,69
PILOT,8
REGINA,25
RON,57
SAWYER,242
SAYID,151
TV REPORTER,106
WOMAN,69
WOMAN 1,24
WOMAN 2,10
