Character,Word Count
,38
ABADDON,130
BEN,241
CHILD,4
CHRISTIAN,75
CLAIRE,11
DESMOND,50
DOCTOR,19
EMILY,73
GAULT,305
GELLERT,184
HORACE,90
HURLEY,293
JACK,28
JOHN,75
JULIET,44
KEAMY,335
LAPIDUS,171
LOCKE,502
MAN,12
MICHAEL,85
MRS. LOCKE,69
NURSE,204
OMAR,54
ORDERLY,48
PHYSICAL THERAPIST,24
RAY,16
RICHARD,144
SAYID,101
WOMAN,64
WOMAN OVER P.A.,9
