Character,Word Count
AMY,63
BARTENDER,14
BEN,285
BOY,11
HOACE,30
HORACE,270
HURLEY,81
ILANA,280
JACK,49
JIN,30
JULIET,97
KATE,101
MAN,74
NIGHT,36
OLDHAM,161
PHIL,73
RADZINSKY,149
ROGER,111
SAWYER,484
SAYID,630
SUN,2
TANNOY,11
WOMAN,14
YOUNG BEN,191
