Character,Word Count
ALEX,93
ALEX'S VOICE,57
BEN,1484
BEN'S VOICE,49
BRAM,11
CAESAR,122
CEASAR,6
CHARLES,3
CHARLIE,6
DESMOND,10
ILANA,49
LAPIDUS,170
LOCKE,717
MAN,140
PENNY,50
RICHARD,70
ROUSSEAU,18
SUN,181
TEENAGER,18
WIDMORE,181
WIDMORE'S VOICE,3
YOUNG BEN,54
