Character,Word Count
BEN,231
BRENNAN,24
CHARLOTTE,329
CHRISTIAN,174
CHRISTIAN SHEPHARD,3
DANIEL,253
DANIELLE,61
DESMOND,7
ELOISE,28
JACK,91
JI YEON,10
JIN,181
JULIET,58
KATE,60
LOCKE,272
MAN ON RECORDING,15
MAN'S VOICE,10
MILES,46
MONTAND,84
MRS. PAIK,12
ROBERT,171
ROUSSEAU,104
SAWYER,193
SAYID,26
SUN,177
VARIOUS,4
