Character,Word Count
ALL,2
AMY,66
AUTOMATED FEMALE VOICE,6
AUTOMATED MALE VOICE,3
BEN,179
BOY,51
CAESAR,107
CHRISTIAN,34
CO-PILOT,135
DR. CHANG,134
FEMALE FLIGHT ATTENDANT,2
HURLEY,153
ILANA,26
JACK,266
JIN,186
JULIET,195
KATE,87
LAPIDUS,419
MAN,12
MILES,76
PHIL,177
RADZINSKY,327
SAWYER,1045
SAYID,48
SUN,148
WOMAN ON PA,17
