Character,Word Count
ABIGAIL,166
ALPERT,18
ARCHIVIST,65
CHARLOTTE,97
CUNNINGHAM,75
CUSTODIAN,136
DESMOND,842
ELLIE,174
FARADAY,658
JONES,92
JULIET,153
LOCKE,361
MAN,2
MELANIE,17
MILES,122
PENNY,229
RICHARD,365
SALONGA,50
SAWYER,224
WIDMORE,135
YOUNG BLONDE HOSTILE,99
