Character,Word Count
2ND MAN,8
BEN,237
CHARLOTTE,5
DR. CHANG,177
ELOISE,376
ENGINEER,39
ERIK,19
FARADAY,33
HORACE,52
HURLEY,88
JACK,416
JEANNETTE LEWIS,5
JIN,5
JULIET,83
KATE,274
LARA,16
LOCKE,643
MAN,92
MILES,115
MITCH,82
PHIL,53
RADZINSKY,204
RICHARD,430
SAWYER,213
SAYID,111
SUN,82
VANESSA,4
WIDMORE,86
