Character,Word Count
AMY,210
BEARD,13
DOCTOR,94
FARADAY,146
HORACE,530
JERRY,124
JIN,53
JULIET,480
LAFLEUR,8
LOCKE,12
MAN,22
MILES,255
PHIL,165
RED-HEADED GIRL,6
RICHARD,113
ROSIE,15
SAWYER,1411
WOMAN,93
